CompanyName,Address,Location,PostalCode,Website,Facebook,Instagram,PhoneNo,Email
Burger King Singapore Pte Ltd,2 TAMPINES STREET 41 01-02,TAMPINES NORTH COMMUNITY CLUB,529204,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,67897082,
Burger King Singapore Pte Ltd,530 LORONG 6 TOA PAYOH 01-05,HDB HUB,310530,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,2 Changi Business Park Avenue 1 01-05,UE Bizhub East,486015,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,8 GRANGE ROAD 01-07,CATHAY CINELEISURE  ORCHARD,239695,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,67358462,
Burger King Singapore Pte Ltd,80 AIRPORT BOULEVARD 01-07,"CHANGI AIRPORT TERMINAL 1,Arrival Meeting Hall East",819642,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,238 THOMSON ROAD 01-09/10,NOVENA SQUARE,307683,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62531953,
Burger King Singapore Pte Ltd,1 Lower Kent Ridge Road 01-11,One @ Kentridge,119082,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,65597027,
Burger King Singapore Pte Ltd,1 EXPO DRIVE 01-13,SINGAPORE EXPO,486150,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,67872514,
Burger King Singapore Pte Ltd,460 ALEXANDRA ROAD 01-17-20,PSA BUILDING,119963,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62768487,
Burger King Singapore Pte Ltd,30 WOODLANDS AVENUE 2 01-19-25,WOODLANDS MRT STATION,738343,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62696413,
Burger King Singapore Pte Ltd,258 PASIR RIS STREET 21 01-23,LOYANG POINT,510258,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63866235,
Burger King Singapore Pte Ltd,6 EU TONG SEN STREET 01-23/26,The Central,098585,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,65348364,
Burger King Singapore Pte Ltd,6 EU TONG SEN STREET 01-23/26,The Central,437157,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,65348364,
Burger King Singapore Pte Ltd,241 VICTORIA STREET 01-241/243,Bugis Village,188030,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63347125,
Burger King Singapore Pte Ltd,1 JELEBU ROAD 01-28,BUKIT PANJANG PLAZA,677743,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,809 French Road 01-31,Kitchener Complex,200809,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62912372,
Burger King Singapore Pte Ltd,60 Paya Lebar Road 01-37-43,Paya Lebar Square,409051,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63416217,
Burger King Singapore Pte Ltd,53 ANG MO KIO AVENUE 3 01-40,AMK HUB,569933,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,60 Paya Lebar Road 01-40-43,Paya Lebar Square,409051,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,4 TAMPINES CENTRAL 5 01-47,TAMPINES MALL,529510,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,67846436,
Burger King Singapore Pte Ltd,1 Joo Koon Circle 01-51,Fairprice Hub,629117,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63974381,
Burger King Singapore Pte Ltd,2 JURONG EAST STREET 21 01-51,IMM BUILDING,609601,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,65619249,
Burger King Singapore Pte Ltd,5 STADIUM WALK 01-57/58,LEISURE PARK,397693,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,1 Stadium Place 02-03,Sports Hub Retail Mart,397628,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,"10 Airport Boulevard, Changi Airport Terminal 4 02-228",LOUNGE MEZZANINE(#02-K36),819665,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,1 HARBOURFRONT WALK 02-80/81,VIVO CITY,828839,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63769291,
Burger King Singapore Pte Ltd,1 HARBOURFRONT WALK 02-80/81,VIVO CITY,419718,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,63769291,
Burger King Singapore Pte Ltd,60 AIRPORT BOULEVARD 026-016,"CHANGI AIRPORT TERMINAL 1,Departure/Transit Lounge West Mezzanine",819643,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,80 AIRPORT BOULEVARD 03-02,,819642,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,65422102,
Burger King Singapore Pte Ltd,65 AIRPORT BOULEVARD 03-13,CHANGI AIRPORT TERMINAL 3,819663,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,3 TEMASEK BOULEVARD 03-371,SUNTEC CITY MALL,579837,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62380384,
Burger King Singapore Pte Ltd,3 TEMASEK BOULEVARD 03-371,SUNTEC CITY MALL,437157,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62380384,
Burger King Singapore Pte Ltd,50 Jurong Gateway Road B1-02,Jurong East Mall (JEM),608549,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,68 ORCHARD ROAD B1-11,PLAZA SINGAPURA,238839,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,62381367,
Burger King Singapore Pte Ltd,1 SENGKANG SQUARE B1-14/14A,COMPASS ONE,545078,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,,
Burger King Singapore Pte Ltd,63 JURONG WEST CENTRAL 3 B1-54/55,Jurong point shopping Centre,648331,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,67941736,
Burger King Singapore Pte Ltd,8A Marina Boulevard B2-03,Marina Bay Link Mall,329979,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,66341530,
Burger King Singapore Pte Ltd,8A Marina Boulevard B2-03,Marina Bay Link Mall,819642,http://www.burgerking.com.sg/,https://www.facebook.com/BurgerKingSG/,https://www.instagram.com/burgerkingsg/?hl=en,66341530,
BURGERUP,83 Punggol Central B2-06,Waterway Point (West Wing,828761,http://www.burgerup.com.sg/,https://www.facebook.com/BurgerUpSG/,https://www.instagram.com/burgerup.sg/?hl=en,6257 1255,
BURGERUP EXPRESS,1 NORTHPOINT DRIVE B2-113,NORTHPOINT CITY,768019,http://www.burgerup.com.sg/,https://www.facebook.com/BurgerUpSG/,https://www.instagram.com/burgerup.sg/?hl=en,65700203,
BUTTERNUT,3 Yung Sheng Road 02-108,Taman Jurong Market and Food Centre,618499,,https://www.facebook.com/love.butternut/,,82000610,
C.M.K. 2001 Restaurant,92 SYED ALWI ROAD ,,207668,,https://www.facebook.com/pages/CMK-2001-Restaurant/112173235525809,,6294 9013,
Cafe @ CWSS,698 WEST COAST ROAD ,COMMONWEALTH SECONDARY SCHOOL,608784,,,,63364161,
Cafe @ DUO Tower (MNGD BY COMPASS GROUP),3 FRASER STREET 16-21/28,Duo Tower,189352,,,,,
CAFE @ MI,60 BUKIT BATOK WEST AVENUE 8 ,MILLENNIA INSTITUTE,658965,,,,,
CAFÈ @ PSS,51 Edgefield Plains 01-01,Punggol Secondary School,828870,,,,63364161,
Cafe @ St Andrew's House,15 FRANCIS THOMAS DRIVE ,ST. ANDREW'S SECONDARY SCHOOL,359342,,,,93861738,
CAFE @ TJC,22 BEDOK SOUTH ROAD ,TEMASEK JUNIOR COLLEGE,469278,,,,,
CAFE @ TMUC (Mngd By Thomson Catering),20 TEMBUSU CRESCENT ,,627610,,,,,
Cafe 2b Bistro,30 PAYA LEBAR ROAD 01-05,PAYA LEBAR MRT STATION,409006,,https://www.facebook.com/2B-bistro-CAFE-1407875256119877/,,,
Cafe 9,27 WEST COAST HIGHWAY 01-03,WESTWAY,117867,,,,,
Cafe 9 @ MediaCorp Campus (Mngd by Frontier Food Services Pte Ltd), 1Stars Avenue L9-01,Mediacorp Campus,138507,,,,94575338,
Cafe Fantasy (S9) @ Horizon Pri Sch,61 EDGEDALE PLAINS ,,828819,,,,90221106,
Cafe Galilee P/L,278 MARINE PARADE ROAD ,MARINE PARADE COMMUNITY CENTRE,449282,http://www.cafe-galilee.com/,https://www.facebook.com/pages/Cafe-Galilee-Pte-Ltd/287175047994089,,8282 0900,bengseng@cafe-galilee.com
Cafe Galilee P/L,53 MARGARET DRIVE ,QUEENSTOWN BRANCH LIBRARY,149297,http://www.cafe-galilee.com/,https://www.facebook.com/pages/Cafe-Galilee-Pte-Ltd/287175047994090,,6475 5366,bengseng@cafe-galilee.com
Cafe Galilee P/L,21 JURONG EAST CENTRAL 1 ,JURONG EAST LIBRARY,609732,http://www.cafe-galilee.com/,https://www.facebook.com/pages/Cafe-Galilee-Pte-Ltd/287175047994091,,6425 0629,bengseng@cafe-galilee.com
Cafe Galilee P/L,5 BISHAN PLACE 01-02,BISHAN PUBLIC LIBRARY,579841,http://www.cafe-galilee.com/,https://www.facebook.com/pages/Cafe-Galilee-Pte-Ltd/287175047994092,,6356 7330,bengseng@cafe-galilee.com
Cafe Galilee P/L,900 SOUTH WOODLANDS DRIVE 01-03,WOODLANDS CIVIC CENTRE,730900,http://www.cafe-galilee.com/,https://www.facebook.com/pages/Cafe-Galilee-Pte-Ltd/287175047994093,,8282 0900,bengseng@cafe-galilee.com
Cafe O,118 Holland Avenue 01-01,Raffles Holland Village,278997,http://www.souprestaurant.com.sg/cafeo.html,https://www.facebook.com/CAFEO.Singapore/,,6262 3052,
Cafe O,2 JURONG EAST STREET 21 01-101,IMM BUILDING,609601,http://www.souprestaurant.com.sg/cafeo.html,https://www.facebook.com/CAFEO.Singapore/,,688991181,
Cafe Seven,20 JALAN AFIFI 01-00,CISCO CENTRE,409179,,https://www.facebook.com/cafe7even/,,6848 9294,
Cafe Seven,10 KALLANG ROAD 01-00,ICA BUILDING,208718,,https://www.facebook.com/cafe7even/,,6848 9294,
Cafeteria @ GE Aviation Service Operation Pte Ltd Singapore (Mngd by Stamfles International Pte Ltd),23 LOYANG WAY ,GE Aviation,508726,,,,65427057,
Cafeteria @ HPB,3 SECOND HOSPITAL AVENUE 01-04,HPB,168937,,,,62507881,
Cajun On Wheels,68 ORCHARD ROAD 03-92,PLAZA SINGAPURA,238839,,https://www.facebook.com/CajunOnWheels/,https://www.instagram.com/cajunonwheels_sg/?hl=en,98544852,
Cajun On Wheels (Terminal 12) @ Pasarbella Suntec City,3 TEMASEK BOULEVARD 01-455-61,SUNTEC CITY MALL,129930,,https://www.facebook.com/CajunOnWheels/,https://www.instagram.com/cajunonwheels_sg/?hl=en,98544852,
Canadian 2 For 1 Pizza,67 BRIGHTON CRESCENT ,SERANGOON GARDEN ESTATE,559212,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,455 GEYLANG ROAD ,,389414,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,430 JOO CHIAT ROAD ,,427646,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,764 UPPER SERANGOON ROAD ,,534633,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,10 Sixth Avenue ,,276474,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,10 KIM KEAT ROAD ,,328844,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,83 KAMPONG BAHRU ROAD ,,169379,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,20 BEDOK NORTH STREET 2 01-02,FENGSHAN COMMUNITY CLUB,469644,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,168 PUNGGOL FIELD 01-02,PUNGGOL PLAZA,820168,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,369 SEMBAWANG ROAD 01-02,,758382,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,806 WOODLANDS STREET 81 01-03,,730806,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,93 Pasir Ris Drive 3 01-04,Pasir Ris Elias Community Centre,519498,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,474 TAMPINES STREET 43 01-114,,520474,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,164 Bukit Batok Street 11 01-134,,650164,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza, 2 Ang Mo Kio Drive 01-14/29,ITE Central College,567720,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,23 SIN MING ROAD 01-15,,570023,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,501 WEST COAST DRIVE 01-270,,120501,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,744 BEDOK RESERVOIR ROAD 01-3043,,470744,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,557 Jurong West Street 42 01-397,,640557,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,114 JURONG EAST STREET 13 01-400,,600114,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza,534 CHOA CHU KANG STREET 51 01-49A,,680534,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Canadian 2 For 1 Pizza, 18 Yishun Ave 9 02-59,Junction Nine,768897,https://www.canadian-pizza.com/,https://www.facebook.com/singaporecanadianpizza/,,62410241,
Carrot Cake (S15) @ Cantine Jurong Point,1 JURONG WEST CENTRAL 2 B1-42/43/44,JURONG POINT,648886,,,,,
Carrot Cake (S3) @ Bagus Greenridge,524A JELAPANG ROAD 01-03,GREENRIDGE SHOPPING CENTRE,671524,,,,,
Casa Del Wild @ UNIVERSAL STUDIOS SINGAPORE (RWS),30 SENTOSA GATEWAY 01-323,,797653,,,,65778888,
Casuarina Curry,136 / 138 CASUARINA ROAD ,SEMBAWANG HILLS ESTATE,579526,http://www.casuarinacurry.com/,https://www.facebook.com/Casuarina-Curry-At-Upper-Thomson-257832881309991/,https://www.instagram.com/casuarinacurry/,64559093,
Casuarina Curry,20 SIXTH AVENUE ,,276479,http://www.casuarinacurry.com/,,https://www.instagram.com/casuarinacurry/,64559093,
Casuarina Curry,187 MACPHERSON ROAD ,SENNETT ESTATE,348545,http://www.casuarinacurry.com/,https://www.facebook.com/CasuarinaCurry.Macpherson/,https://www.instagram.com/casuarinacurry/,64559093,
Central Thai,1300 EAST COAST PARKWAY ,,468964,http://www.centralthai.com.sg/,https://www.facebook.com/CentralThaiSG/,,6443 5510,
Central Thai,9 BISHAN PLACE 01-32,JUNCTION 8 SHOPPING CENTRE,579837,http://www.centralthai.com.sg/,https://www.facebook.com/CentralThaiSG/,,6694 3175,
Central Thai,60 AIRPORT BOULEVARD 036-087,CHANGI AIRPORT TERMINAL 2,819643,http://www.centralthai.com.sg/,https://www.facebook.com/CentralThaiSG/,,6546 1585,
Central Thai Express Cafe,604 SEMBAWANG ROAD 02-27/28,SEMBAWANG SHOPPING CENTRE,758459,http://www.centralthai.com.sg/,https://www.facebook.com/CentralThaiSG/,,6659 0513,
Chai Chee Seafood Restaurant,359 CHANGI ROAD ,,419821,http://www.chaicheeseafood.com/,https://www.facebook.com/chaicheeseafood/,,68412002,
Champion Killiney,60 JOO CHIAT ROAD 01-08,,427726,,,,6493 2600,
Charco's The Flaming Chicken,608 ANG MO KIO AVENUE 5 01-2771,,560608,http://charcos.com.sg/,https://www.facebook.com/pages/Charcos-The-Flaming-Chicken/102904946456881,https://www.instagram.com/charcostheflamingchicken/,64553711,
Charlie Brown Cafe,8 GRANGE ROAD 04-01,CATHAY CINELEISURE  ORCHARD,239695,https://www.charliebrowncafe.sg/,https://www.facebook.com/charliebrowncafeorchardcineleisure/,https://www.instagram.com/charliebrowncafesg/,6737 5979,info@charliebrowncafe.sg
Chawang Bistro,80 Mandai Lake Road ,Singapore Zoological Gardens,729826,,https://www.facebook.com/pages/Chawang-Bistro-At-Singapore-Zoo/1048278875197759,,62693411,
CHEF IBU,70 JELLICOE ROAD 01-11,V HOTEL,208767,,,,90291938,
Chef Wan's Kitchen,8 RAFFLES AVENUE 02-14,ESPLANADE MALL,574408,https://www.esplanade.com/explore-esplanade/eat-and-drink/chef-wans-kitchen,https://www.facebook.com/ChefWansKitchen/,https://www.instagram.com/chefwanskitchen/?hl=en,6397 4911,
Chic Culture (S1) @ Eden Garden Cafe,121 TELOK AYER STREET ,,129588,,,,,
Chic-A-Boo Fried Chicken,604 Sembawang Road 01-02,Sembawang Shopping Centre,758459,http://www.astons.com.sg/partners/chic-a-boo/,https://www.facebook.com/ChicABooSG/,,6570 8766,
Chic-A-Boo Fried Chicken,180 KITCHENER ROAD 01-30/31,City Square Mall,208539,http://www.astons.com.sg/partners/chic-a-boo/,https://www.facebook.com/ChicABooSG/,,6634 2723,
Chic-A-Boo Fried Chicken,750 Chai Chee Road 01-31,Technopark @Chai Chee,469000,http://www.astons.com.sg/partners/chic-a-boo/,https://www.facebook.com/ChicABooSG/,,6243 0032,
Chic-A-Boo Fried Chicken,6 Raffles Boulevard 03-147/148,Marina Square,168732,http://www.astons.com.sg/partners/chic-a-boo/,https://www.facebook.com/ChicABooSG/,,6837 1004,
Chickata Thai Hot Pot and Western Food,326 JURONG EAST STREET 31 01-118,,600326,,,,8440 4938,
CHICKEN MINCED MEAT NOODLE (R9) @ STAFF CANTEEN BY KOPITIAM CHANGI AIRPORT TERMINAL 2,60 AIRPORT BOULEVARD 3M,CHANGI AIRPORT TERMINAL 2,819643,,,,,
Chicken Rice (S1) @ Crest Sec Sch,561 JURONG EAST STREET 24 ,CREST SECONDARY SCHOOL,609561,,,,,
Chicken Rice (S10) @ Healthy Kopitiam YCH,2 Yishun Central 2 02-01,Yishun Community Hospital,768024,,,,,
Chicken Rice (S10) @ Kopitiam Vivo City,1 HARBOURFRONT WALK B2-39,VIVO CITY,068590,,,,,
Chicken Rice (S11) @ Cantine Paya Lebar Square,60 Paya Lebar Road B1-51,Paya Lebar Square,409051,,,,,
CHICKEN RICE (S12) @ FOOD CLUB,535 CLEMENTI ROAD 01-01,NGEE ANN POLYTECHNIC (BLOCK 22),599489,,,,,
Chicken Rice (S12) @ Kopitiam Sun Plaza,30 SEMBAWANG DRIVE 03-01,SUN PLAZA,757713,,,,,
Chicken Rice (S13) @ Kopitiam Plaza Singapura,68 ORCHARD ROAD 06-15/17,PLAZA SINGAPURA,238839,,,,,
Chicken Rice (S14) @ Kopitiam Changi General Hospital,2 SIMEI STREET 3 01-20-00,CHANGI GENERAL HOSPITAL,529889,,,,,
Chicken Rice (S17) @ Kopitiam Tampines Mall,4 TAMPINES CENTRAL 5 04-27/29,TAMPINES MALL,529510,,,,,
Chicken Rice (S19) @ Kopitiam Compass One,1 SENGKANG SQUARE 04-11,COMPASS ONE,545078,,,,,
Chicken Rice (S19) @ Kopitiam Yew Tee Square,624 CHOA CHU KANG STREET 62 02-222-244,YEW TEE SHOPPING CENTRE,680624,,,,,
Chicken Rice (S2) @ Bagus Greenridge,524A JELAPANG ROAD 01-03,GREENRIDGE SHOPPING CENTRE,671524,,,,,
Chicken Rice (S2) @ Cantine Jurong Point,1 JURONG WEST CENTRAL 2 B1-42/43/44,JURONG POINT,648886,,,,,
CHICKEN RICE (S2) @ FLAVOURS BY HESED&EMET,21 Tampines Ave 1 01-00,Temasek Polytechnic (Blk 23A),529757,,,,,
CHICKEN RICE (S2) @ GIANT FOODCOURT,21 TAMPINES NORTH DRIVE 2 03,GIANT,528765,,,,,
Chicken Rice (S2) @ Healthy Kopitiam NTFGH,1 Jurong East Street 21 02-01,Ng Teng Fong General Hospital,609606,,,,,
Chicken Rice (S21) @ Kopitiam Changi Airport T3,65 AIRPORT BOULEVARD B2-03,CHANGI AIRPORT TERMINAL 3,819663,,,,,
CHICKEN RICE (S3) @ 89.7 SUPPER CLUB,5 CHANGI VILLAGE ROAD 01-2035,,500005,,,,,
Chicken Rice (S3) @ Kopitiam Hillion Mall,17 Petir Road 02-15/20,Hillion Mall,678278,,,,,
Chicken Rice (S3) @ Rasa Rasa Teck Whye,160A JALAN TECK WHYE 01-01,MULTI STOREY CAR PARK,681160,,,,,
CHICKEN RICE (S3) @ TUAN TUAN . PUAN PUAN,30 WOODLANDS AVENUE 2 01-17/18,WOODLANDS MRT STATION,738343,,https://www.facebook.com/Tuan-Tuan-Puan-Puan-1197385013647076/,,,
CHICKEN RICE (S3) BAGUS HARBOURFRONT,1 MARITIME SQUARE 01-103 - 108,HARBOURFRONT CENTRE,138602,,,,,
Chicken Rice (S4) @ Bagus Causeway Point,1 WOODLANDS SQUARE 07-03,CAUSEWAY POINT,738099,,,,,
Chicken Rice (S4) @ Kopitiam TTSH,11 JALAN TAN TOCK SENG 01-13/14/15,TAN TOCK SENG HOSPITAL,308433,,,,,
